id,denominacion,bruta,periodicidad
1544,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1544,ZONA GEOGRAFICA,"$6,810.94 ",MENSUAL
1544,COMPENSACIÓN ANTIGUEDAD,"$3,337.38 ",MENSUAL
1544,DIAS DE AJUSTE,"$7,020.70 ",ANUAL
1545,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1545,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1545,COMPENSACIÓN ANTIGUEDAD,"$2,605.96 ",MENSUAL
1546,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1546,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1546,COMPENSACIÓN ANTIGUEDAD,"$2,329.74 ",MENSUAL
1547,COMPENSACIÓN ANTIGUEDAD,"$4,394.12 ",MENSUAL
1547,ZONA GEOGRAFICA,"$8,967.60 ",MENSUAL
1547,DIAS DE AJUSTE,"$7,156.14 ",ANUAL
1547,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1548,DIAS DE AJUSTE,"$5,627.13 ",ANUAL
1548,COMPENSACIÓN ANTIGUEDAD,$764.40 ,MENSUAL
1548,OTROS INGRESOS POR SALARIOS,"$10,051.00 ",MENSUAL
1549,COMPENSACIÓN ANTIGUEDAD,$461.12 ,MENSUAL
1549,OTROS INGRESOS POR SALARIOS,"$6,400.00 ",MENSUAL
1549,DIAS DE AJUSTE,"$3,300.21 ",ANUAL
1550,COMPENSACIÓN ANTIGUEDAD,"$2,378.46 ",MENSUAL
1550,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1550,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1551,COMPENSACIÓN ANTIGUEDAD,"$4,169.54 ",MENSUAL
1551,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1551,DIAS DE AJUSTE,"$5,941.59 ",ANUAL
1551,ZONA GEOGRAFICA,"$7,445.60 ",MENSUAL
1552,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1552,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1552,COMPENSACIÓN ANTIGUEDAD,"$2,605.96 ",MENSUAL
1553,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1553,COMPENSACIÓN ANTIGUEDAD,$191.30 ,MENSUAL
1553,DIAS DE AJUSTE,"$1,435.32 ",ANUAL
1554,DIAS DE AJUSTE,"$3,075.49 ",ANUAL
1554,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1554,COMPENSACIÓN ANTIGUEDAD,$163.36 ,MENSUAL
1555,COMPENSACIÓN ANTIGUEDAD,$191.30 ,MENSUAL
1555,DIAS DE AJUSTE,$550.26 ,ANUAL
1555,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1556,DIAS DE AJUSTE,"$5,122.48 ",ANUAL
1556,COMPENSACIÓN ANTIGUEDAD,"$3,145.38 ",MENSUAL
1556,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1557,COMPENSACIÓN ANTIGUEDAD,"$2,696.04 ",MENSUAL
1557,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1558,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1558,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1558,COMPENSACIÓN ANTIGUEDAD,"$2,605.96 ",MENSUAL
1559,COMPENSACIÓN ANTIGUEDAD,"$2,794.96 ",MENSUAL
1559,DIAS DE AJUSTE,"$4,551.79 ",ANUAL
1559,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1560,COMPENSACIÓN ANTIGUEDAD,"$2,453.72 ",MENSUAL
1560,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1560,DIAS DE AJUSTE,"$4,471.94 ",ANUAL
1561,COMPENSACIÓN ANTIGUEDAD,"$2,775.26 ",MENSUAL
1561,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
1561,DIAS DE AJUSTE,"$5,841.36 ",ANUAL
1562,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1562,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1562,COMPENSACIÓN ANTIGUEDAD,"$2,816.18 ",MENSUAL
1563,COMPENSACIÓN ANTIGUEDAD,"$1,778.26 ",MENSUAL
1563,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1563,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1564,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1564,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
1564,COMPENSACIÓN ANTIGUEDAD,"$2,255.30 ",MENSUAL
1565,COMPENSACIÓN ANTIGUEDAD,"$3,586.80 ",MENSUAL
1565,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
1565,DIAS DE AJUSTE,"$5,841.36 ",ANUAL
1566,OTROS INGRESOS POR SALARIOS,"$14,694.00 ",MENSUAL
1566,COMPENSACIÓN ANTIGUEDAD,"$4,195.50 ",MENSUAL
1566,DIAS DE AJUSTE,"$9,758.13 ",ANUAL
1567,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
1567,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1568,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1568,COMPENSACIÓN ANTIGUEDAD,"$3,138.66 ",MENSUAL
1568,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1569,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1569,COMPENSACIÓN ANTIGUEDAD,"$2,264.72 ",MENSUAL
1569,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1570,COMPENSACIÓN ANTIGUEDAD,"$1,783.78 ",MENSUAL
1570,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1570,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1571,DIAS DE AJUSTE,"$6,372.51 ",ANUAL
1571,COMPENSACIÓN ANTIGUEDAD,"$3,912.94 ",MENSUAL
1571,ZONA GEOGRAFICA,"$7,985.60 ",MENSUAL
1571,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1572,COMPENSACIÓN ANTIGUEDAD,"$4,562.88 ",MENSUAL
1572,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
1572,DIAS DE AJUSTE,"$6,502.10 ",ANUAL
1573,ZONA GEOGRAFICA,"$10,248.00 ",MENSUAL
1573,DIAS DE AJUSTE,"$3,727.58 ",ANUAL
1573,COMPENSACIÓN ANTIGUEDAD,"$4,304.16 ",MENSUAL
1573,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
1574,COMPENSACIÓN ANTIGUEDAD,"$4,624.00 ",MENSUAL
1574,OTROS INGRESOS POR SALARIOS,"$8,810.00 ",MENSUAL
1574,DIAS DE AJUSTE,"$10,249.36 ",ANUAL
1575,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1575,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1575,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1576,COMPENSACIÓN ANTIGUEDAD,"$4,562.88 ",MENSUAL
1576,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
1576,DIAS DE AJUSTE,"$6,502.10 ",ANUAL
1577,COMPENSACIÓN ANTIGUEDAD,"$2,214.32 ",MENSUAL
1577,DIAS DE AJUSTE,"$4,551.80 ",ANUAL
1577,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1578,COMPENSACIÓN ANTIGUEDAD,$186.68 ,MENSUAL
1578,DIAS DE AJUSTE,"$2,981.85 ",ANUAL
1578,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1579,DIAS DE AJUSTE,"$4,095.08 ",ANUAL
1579,COMPENSACIÓN ANTIGUEDAD,"$1,433.22 ",MENSUAL
1579,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1580,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1580,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1580,COMPENSACIÓN ANTIGUEDAD,"$2,181.94 ",MENSUAL
1581,COMPENSACIÓN ANTIGUEDAD,"$3,608.48 ",MENSUAL
1581,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1581,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1582,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1582,COMPENSACIÓN ANTIGUEDAD,"$2,458.26 ",MENSUAL
1582,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1583,COMPENSACIÓN ANTIGUEDAD,"$4,936.48 ",MENSUAL
1583,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
1583,DIAS DE AJUSTE,"$7,404.98 ",ANUAL
1584,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1584,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1584,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1585,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1585,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1585,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1586,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1586,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1586,COMPENSACIÓN ANTIGUEDAD,"$1,916.50 ",MENSUAL
1587,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1587,COMPENSACIÓN ANTIGUEDAD,"$3,478.48 ",MENSUAL
1587,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1588,DIAS DE AJUSTE,"$5,085.67 ",ANUAL
1588,COMPENSACIÓN ANTIGUEDAD,$772.64 ,MENSUAL
1588,OTROS INGRESOS POR SALARIOS,"$9,510.00 ",MENSUAL
1589,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1589,DIAS DE AJUSTE,"$4,992.30 ",ANUAL
1589,COMPENSACIÓN ANTIGUEDAD,"$8,736.52 ",MENSUAL
1590,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1590,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
1591,COMPENSACIÓN ANTIGUEDAD,"$16,042.50 ",MENSUAL
1591,DIAS DE AJUSTE,"$8,213.76 ",ANUAL
1591,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
1592,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1592,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1592,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1593,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
1593,COMPENSACIÓN ANTIGUEDAD,"$3,727.58 ",MENSUAL
1593,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1593,DIAS DE AJUSTE,"$5,311.81 ",ANUAL
1594,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1594,COMPENSACIÓN ANTIGUEDAD,"$3,145.38 ",MENSUAL
1595,DIAS DE AJUSTE,"$2,840.06 ",ANUAL
1595,COMPENSACIÓN ANTIGUEDAD,$218.62 ,MENSUAL
1595,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1596,COMPENSACIÓN ANTIGUEDAD,"$3,608.48 ",MENSUAL
1596,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1596,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1597,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1597,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1597,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1598,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1598,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1598,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1599,COMPENSACIÓN ANTIGUEDAD,"$3,241.78 ",MENSUAL
1599,DIAS DE AJUSTE,"$5,835.20 ",ANUAL
1599,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
1600,COMPENSACIÓN ANTIGUEDAD,"$3,348.48 ",MENSUAL
1600,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1600,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1601,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1601,COMPENSACIÓN ANTIGUEDAD,"$2,794.96 ",MENSUAL
1601,DIAS DE AJUSTE,"$3,892.30 ",ANUAL
1602,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1602,COMPENSACIÓN ANTIGUEDAD,"$2,718.24 ",MENSUAL
1602,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1603,OTROS INGRESOS POR SALARIOS,"$6,400.00 ",MENSUAL
1603,DIAS DE AJUSTE,"$4,641.75 ",ANUAL
1603,COMPENSACIÓN ANTIGUEDAD,$461.12 ,MENSUAL
1604,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1604,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1604,COMPENSACIÓN ANTIGUEDAD,"$3,348.48 ",MENSUAL
1605,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1605,COMPENSACIÓN ANTIGUEDAD,"$3,067.06 ",MENSUAL
1605,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1606,COMPENSACIÓN ANTIGUEDAD,"$2,978.24 ",MENSUAL
1606,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1606,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1607,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1607,COMPENSACIÓN ANTIGUEDAD,"$5,051.88 ",MENSUAL
1607,DIAS DE AJUSTE,"$7,198.92 ",ANUAL
1607,ZONA GEOGRAFICA,"$9,021.20 ",MENSUAL
1608,COMPENSACIÓN ANTIGUEDAD,$186.68 ,MENSUAL
1608,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1608,DIAS DE AJUSTE,"$1,202.52 ",ANUAL
1609,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1609,COMPENSACIÓN ANTIGUEDAD,"$2,718.24 ",MENSUAL
1609,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1610,COMPENSACIÓN ANTIGUEDAD,"$4,562.88 ",MENSUAL
1610,DIAS DE AJUSTE,"$6,502.10 ",ANUAL
1610,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
1611,COMPENSACIÓN ANTIGUEDAD,"$2,978.24 ",MENSUAL
1611,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1611,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1612,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1612,COMPENSACIÓN ANTIGUEDAD,"$3,594.72 ",MENSUAL
1612,DIAS DE AJUSTE,"$5,122.48 ",ANUAL
1613,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1613,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1613,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1614,COMPENSACIÓN ANTIGUEDAD,"$24,953.26 ",MENSUAL
1614,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
1614,DIAS DE AJUSTE,"$10,551.66 ",ANUAL
1615,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1615,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1615,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1616,COMPENSACIÓN ANTIGUEDAD,$438.30 ,MENSUAL
1616,DIAS DE AJUSTE,"$2,684.86 ",ANUAL
1616,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1617,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1617,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1617,COMPENSACIÓN ANTIGUEDAD,"$2,605.96 ",MENSUAL
1618,DIAS DE AJUSTE,"$3,820.32 ",ANUAL
1618,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1618,COMPENSACIÓN ANTIGUEDAD,$249.34 ,MENSUAL
1619,DIAS DE AJUSTE,"$8,177.90 ",ANUAL
1619,COMPENSACIÓN ANTIGUEDAD,"$5,738.88 ",MENSUAL
1619,ZONA GEOGRAFICA,"$10,248.00 ",MENSUAL
1619,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
1620,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
1620,DIAS DE AJUSTE,"$4,777.86 ",ANUAL
1620,COMPENSACIÓN ANTIGUEDAD,$556.64 ,MENSUAL
1621,OTROS INGRESOS POR SALARIOS,"$6,400.00 ",MENSUAL
1621,DIAS DE AJUSTE,"$4,641.75 ",ANUAL
1621,COMPENSACIÓN ANTIGUEDAD,$461.12 ,MENSUAL
1622,COMPENSACIÓN ANTIGUEDAD,"$1,145.66 ",MENSUAL
1622,ZONA GEOGRAFICA,"$1,652.40 ",MENSUAL
1622,DIAS DE AJUSTE,"$7,460.12 ",ANUAL
1622,OTROS INGRESOS POR SALARIOS,"$12,310.00 ",MENSUAL
1623,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
1623,DIAS DE AJUSTE,"$5,646.96 ",ANUAL
1623,COMPENSACIÓN ANTIGUEDAD,"$3,080.16 ",MENSUAL
1624,DIAS DE AJUSTE,"$3,772.26 ",ANUAL
1624,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1624,COMPENSACIÓN ANTIGUEDAD,$186.68 ,MENSUAL
1625,COMPENSACIÓN ANTIGUEDAD,"$1,775.20 ",MENSUAL
1625,DIAS DE AJUSTE,"$3,079.92 ",ANUAL
1625,OTROS INGRESOS POR SALARIOS,"$2,942.56 ",MENSUAL
1626,COMPENSACIÓN ANTIGUEDAD,"$2,978.24 ",MENSUAL
1626,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1626,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1627,COMPENSACIÓN ANTIGUEDAD,"$2,219.04 ",MENSUAL
1627,OTROS INGRESOS POR SALARIOS,"$3,476.08 ",MENSUAL
1627,DIAS DE AJUSTE,"$3,895.82 ",ANUAL
1628,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1628,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1628,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1629,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
1629,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1630,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1630,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1630,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1631,COMPENSACIÓN ANTIGUEDAD,"$2,094.10 ",MENSUAL
1631,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1631,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1632,DIAS DE AJUSTE,"$3,661.02 ",ANUAL
1632,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1632,COMPENSACIÓN ANTIGUEDAD,"$1,996.92 ",MENSUAL
1633,COMPENSACIÓN ANTIGUEDAD,"$1,272.18 ",MENSUAL
1633,DIAS DE AJUSTE,"$5,122.48 ",ANUAL
1633,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1634,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1634,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
1635,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1635,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1635,COMPENSACIÓN ANTIGUEDAD,"$1,330.86 ",MENSUAL
1636,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
1636,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1637,COMPENSACIÓN ANTIGUEDAD,"$1,357.22 ",MENSUAL
1637,OTROS INGRESOS POR SALARIOS,"$22,697.00 ",MENSUAL
1637,ZONA GEOGRAFICA,"$2,423.60 ",MENSUAL
1637,DIAS DE AJUSTE,"$10,495.16 ",ANUAL
1638,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1638,COMPENSACIÓN ANTIGUEDAD,"$3,194.24 ",MENSUAL
1638,DIAS DE AJUSTE,"$4,551.79 ",ANUAL
1639,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1639,COMPENSACIÓN ANTIGUEDAD,$987.48 ,MENSUAL
1639,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1640,OTROS INGRESOS POR SALARIOS,"$6,726.00 ",MENSUAL
1640,DIAS DE AJUSTE,"$3,162.13 ",ANUAL
1640,COMPENSACIÓN ANTIGUEDAD,"$1,959.04 ",MENSUAL
1641,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
1641,COMPENSACIÓN ANTIGUEDAD,"$3,727.58 ",MENSUAL
1641,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1641,DIAS DE AJUSTE,"$5,311.81 ",ANUAL
1642,COMPENSACIÓN ANTIGUEDAD,"$4,169.54 ",MENSUAL
1642,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1642,DIAS DE AJUSTE,"$5,941.59 ",ANUAL
1642,ZONA GEOGRAFICA,"$7,445.60 ",MENSUAL
1643,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1643,COMPENSACIÓN ANTIGUEDAD,"$3,594.72 ",MENSUAL
1643,DIAS DE AJUSTE,"$5,122.48 ",ANUAL
1644,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1644,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1644,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1645,DIAS DE AJUSTE,"$3,794.15 ",ANUAL
1645,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1645,COMPENSACIÓN ANTIGUEDAD,"$2,662.56 ",MENSUAL
1646,COMPENSACIÓN ANTIGUEDAD,"$4,403.54 ",MENSUAL
1646,DIAS DE AJUSTE,"$7,171.47 ",ANUAL
1646,ZONA GEOGRAFICA,"$8,986.80 ",MENSUAL
1646,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1647,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1647,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
1648,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
1648,DIAS DE AJUSTE,"$5,111.53 ",ANUAL
1648,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1649,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
1649,COMPENSACIÓN ANTIGUEDAD,"$1,358.12 ",MENSUAL
1649,ZONA GEOGRAFICA,"$2,425.20 ",MENSUAL
1649,DIAS DE AJUSTE,"$7,369.86 ",ANUAL
1650,COMPENSACIÓN ANTIGUEDAD,"$3,608.48 ",MENSUAL
1650,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1650,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1651,COMPENSACIÓN ANTIGUEDAD,$438.30 ,MENSUAL
1651,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1651,DIAS DE AJUSTE,"$1,148.80 ",ANUAL
1652,COMPENSACIÓN ANTIGUEDAD,"$2,978.24 ",MENSUAL
1652,DIAS DE AJUSTE,"$4,243.99 ",ANUAL
1652,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1653,COMPENSACIÓN ANTIGUEDAD,"$3,218.48 ",MENSUAL
1653,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1653,DIAS DE AJUSTE,"$5,142.08 ",ANUAL
1654,DIAS DE AJUSTE,"$11,328.82 ",ANUAL
1654,OTROS INGRESOS POR SALARIOS,"$130,371.94 ",MENSUAL
1654,COMPENSACIÓN ANTIGUEDAD,"$1,942.24 ",MENSUAL
1655,COMPENSACIÓN ANTIGUEDAD,"$3,194.24 ",MENSUAL
1655,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
1655,DIAS DE AJUSTE,"$4,631.65 ",ANUAL
1656,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
1656,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
1657,DIAS DE AJUSTE,"$5,749.63 ",ANUAL
1657,COMPENSACIÓN ANTIGUEDAD,"$3,227.76 ",MENSUAL
1657,OTROS INGRESOS POR SALARIOS,"$40,642.00 ",MENSUAL
1658,COMPENSACIÓN ANTIGUEDAD,$717.28 ,MENSUAL
1658,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
1658,DIAS DE AJUSTE,"$5,094.62 ",ANUAL
1659,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1659,COMPENSACIÓN ANTIGUEDAD,"$3,608.48 ",MENSUAL
1659,DIAS DE AJUSTE,"$5,232.30 ",ANUAL
1660,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1660,DIAS DE AJUSTE,"$5,232.30 ",ANUAL
1660,COMPENSACIÓN ANTIGUEDAD,"$2,327.98 ",MENSUAL
1661,COMPENSACIÓN ANTIGUEDAD,"$4,099.20 ",MENSUAL
1661,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
1661,DIAS DE AJUSTE,"$5,943.84 ",ANUAL
1662,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
1662,COMPENSACIÓN ANTIGUEDAD,"$2,978.24 ",MENSUAL
1662,DIAS DE AJUSTE,"$4,318.45 ",ANUAL
1663,DIAS DE AJUSTE,"$7,325.22 ",ANUAL
1663,ZONA GEOGRAFICA,"$9,021.20 ",MENSUAL
1663,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
1663,COMPENSACIÓN ANTIGUEDAD,"$5,051.88 ",MENSUAL
1664,DIAS DE AJUSTE,"$4,631.65 ",ANUAL
1664,COMPENSACIÓN ANTIGUEDAD,"$3,587.04 ",MENSUAL
1664,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
1665,DIAS DE AJUSTE,"$2,481.80 ",ANUAL
1665,OTROS INGRESOS POR SALARIOS,"$6,797.00 ",MENSUAL
1666,DIAS DE AJUSTE,"$12,016.86 ",ANUAL
1666,COMPENSACIÓN ANTIGUEDAD,"$28,418.26 ",MENSUAL
1666,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
1667,COMPENSACIÓN ANTIGUEDAD,"$2,402.56 ",MENSUAL
1667,DIAS DE AJUSTE,"$3,860.71 ",ANUAL
1667,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
1668,DIAS DE AJUSTE,"$5,232.30 ",ANUAL
